account_id,statement_month,balance,credit_limit,utilization_ratio,minimum_payment_due,payment_status_dpd_bucket
ACC500037,2025-04-01,6035.89,17500,0.3449,120.72,0
ACC500037,2025-05-01,7114.19,17500,0.4065,142.28,0
ACC500037,2025-06-01,6292.6,17500,0.3596,125.85,0
ACC500037,2025-07-01,6840.42,17500,0.3909,136.81,0
ACC500037,2025-08-01,5826.76,17500,0.333,116.54,0
ACC500037,2025-09-01,7005.59,17500,0.4003,140.11,0
ACC500038,2024-10-01,9487.85,22200,0.4274,189.76,2
ACC500038,2024-11-01,6882.7,22200,0.31,137.65,0
ACC500038,2024-12-01,7502.99,22200,0.338,150.06,0
ACC500038,2025-01-01,8789.57,22200,0.3959,175.79,0
ACC500038,2025-02-01,8227.94,22200,0.3706,164.56,0
ACC500038,2025-03-01,6657.97,22200,0.2999,133.16,3
ACC500038,2025-04-01,7434.56,22200,0.3349,148.69,0
ACC500038,2025-05-01,6282.04,22200,0.283,125.64,0
ACC500038,2025-06-01,6831.71,22200,0.3077,136.63,7
ACC500038,2025-07-01,6010.76,22200,0.2708,120.22,0
ACC500038,2025-08-01,5620.86,22200,0.2532,112.42,0
ACC500038,2025-09-01,5904.35,22200,0.266,118.09,0
ACC500039,2024-10-01,1920.31,4700,0.4086,38.41,0
ACC500039,2024-11-01,2069.35,4700,0.4403,41.39,3
ACC500039,2024-12-01,1959.13,4700,0.4168,39.18,0
ACC500039,2025-01-01,1981.5,4700,0.4216,39.63,0
ACC500039,2025-02-01,1954.16,4700,0.4158,39.08,0
ACC500039,2025-03-01,2266.68,4700,0.4823,45.33,0
ACC500039,2025-04-01,2426.77,4700,0.5163,48.54,1
ACC500039,2025-05-01,2541.29,4700,0.5407,50.83,0
ACC500039,2025-06-01,2218.56,4700,0.472,44.37,2
ACC500039,2025-07-01,2251.05,4700,0.4789,45.02,0
ACC500039,2025-08-01,2221.91,4700,0.4727,44.44,0
ACC500039,2025-09-01,2191.14,4700,0.4662,43.82,0
ACC500040,2024-10-01,7842.92,16800,0.4668,156.86,1
ACC500040,2024-11-01,7214.61,16800,0.4294,144.29,0
ACC500040,2024-12-01,7788.68,16800,0.4636,155.77,0
ACC500040,2025-01-01,7528.35,16800,0.4481,150.57,0
ACC500040,2025-02-01,7633.42,16800,0.4544,152.67,0
ACC500040,2025-03-01,7628.7,16800,0.4541,152.57,0
ACC500040,2025-04-01,8082.57,16800,0.4811,161.65,0
ACC500040,2025-05-01,8389.17,16800,0.4994,167.78,0
ACC500040,2025-06-01,8217.62,16800,0.4891,164.35,0
ACC500040,2025-07-01,7938.76,16800,0.4725,158.78,0
ACC500040,2025-08-01,7864.34,16800,0.4681,157.29,0
ACC500040,2025-09-01,7118.56,16800,0.4237,142.37,0
ACC500041,2024-10-01,2122.09,16100,0.1318,42.44,0
ACC500041,2024-11-01,2047.87,16100,0.1272,40.96,0
ACC500041,2024-12-01,1181.37,16100,0.0734,25.0,0
ACC500041,2025-01-01,1549.61,16100,0.0962,30.99,0
ACC500041,2025-02-01,1129.15,16100,0.0701,25.0,1
ACC500041,2025-03-01,1109.79,16100,0.0689,25.0,2
ACC500041,2025-04-01,1395.96,16100,0.0867,27.92,0
ACC500041,2025-05-01,2646.97,16100,0.1644,52.94,1
ACC500041,2025-06-01,1798.33,16100,0.1117,35.97,0
ACC500041,2025-07-01,2355.38,16100,0.1463,47.11,0
ACC500041,2025-08-01,2914.83,16100,0.181,58.3,0
ACC500041,2025-09-01,2503.82,16100,0.1555,50.08,0
ACC500042,2024-10-01,8843.48,16800,0.5264,176.87,0
ACC500042,2024-11-01,9620.55,16800,0.5727,192.41,0
ACC500042,2024-12-01,9941.19,16800,0.5917,198.82,0
ACC500042,2025-01-01,10897.56,16800,0.6487,217.95,0
ACC500042,2025-02-01,10947.68,16800,0.6516,218.95,0
ACC500042,2025-03-01,10967.88,16800,0.6529,219.36,0
ACC500042,2025-04-01,10152.97,16800,0.6043,203.06,0
ACC500042,2025-05-01,11166.6,16800,0.6647,223.33,2
ACC500042,2025-06-01,11255.57,16800,0.67,225.11,0
ACC500042,2025-07-01,11189.3,16800,0.666,223.79,0
ACC500042,2025-08-01,10655.72,16800,0.6343,213.11,0
ACC500042,2025-09-01,11479.18,16800,0.6833,229.58,0
ACC500043,2024-10-01,2468.82,14900,0.1657,49.38,0
ACC500043,2024-11-01,2771.67,14900,0.186,55.43,0
ACC500043,2024-12-01,3300.38,14900,0.2215,66.01,0
ACC500043,2025-01-01,4115.61,14900,0.2762,82.31,0
ACC500043,2025-02-01,4436.19,14900,0.2977,88.72,0
ACC500043,2025-03-01,4188.97,14900,0.2811,83.78,0
ACC500043,2025-04-01,4257.42,14900,0.2857,85.15,2
ACC500043,2025-05-01,5246.72,14900,0.3521,104.93,0
ACC500043,2025-06-01,6894.33,14900,0.4627,137.89,0
ACC500043,2025-07-01,7170.33,14900,0.4812,143.41,0
ACC500043,2025-08-01,7489.52,14900,0.5027,149.79,0
ACC500043,2025-09-01,7922.05,14900,0.5317,158.44,0
ACC500044,2024-10-01,7468.95,14200,0.526,149.38,0
ACC500044,2024-11-01,7547.0,14200,0.5315,150.94,0
ACC500044,2024-12-01,7311.7,14200,0.5149,146.23,0
ACC500044,2025-01-01,,14200,0.5369,152.47,0
ACC500044,2025-02-01,8809.2,14200,0.6204,176.18,0
ACC500044,2025-03-01,8259.01,14200,0.5816,165.18,7
ACC500044,2025-04-01,7877.38,14200,0.5547,157.55,0
ACC500044,2025-05-01,7464.3,14200,0.5257,149.29,0
ACC500044,2025-06-01,6784.36,14200,0.4778,135.69,0
ACC500044,2025-07-01,6244.09,14200,0.4397,124.88,0
ACC500044,2025-08-01,6778.23,14200,0.4773,135.56,0
ACC500044,2025-09-01,6903.08,14200,0.4861,138.06,2
ACC500045,2024-10-01,8035.73,21900,0.3669,160.71,3
ACC500045,2024-11-01,7693.44,21900,0.3513,153.87,0
ACC500045,2024-12-01,6598.99,21900,0.3013,131.98,0
ACC500045,2025-01-01,7113.22,21900,0.3248,142.26,0
ACC500045,2025-02-01,8164.87,21900,0.3728,163.3,0
ACC500045,2025-03-01,7663.16,21900,0.3499,153.26,0
ACC500045,2025-04-01,8107.21,21900,0.3702,162.14,0
ACC500045,2025-05-01,9492.62,21900,0.4335,189.85,0
ACC500045,2025-06-01,9789.45,21900,0.447,195.79,0
ACC500045,2025-07-01,9441.78,21900,0.4311,188.84,0
ACC500045,2025-08-01,10353.57,21900,0.4728,207.07,0
ACC500045,2025-09-01,9707.47,21900,0.4433,194.15,0
ACC500046,2024-10-01,4124.54,22800,0.1809,82.49,0
ACC500046,2024-11-01,3495.51,22800,0.1533,69.91,0
ACC500046,2024-12-01,3157.53,22800,0.1385,63.15,0
ACC500046,2025-01-01,2674.13,22800,0.1173,53.48,0
ACC500046,2025-02-01,3010.16,22800,0.132,60.2,0
ACC500046,2025-03-01,2027.86,22800,0.0889,40.56,0
ACC500046,2025-04-01,3415.2,22800,0.1498,68.3,0
ACC500046,2025-05-01,5005.57,22800,0.2195,100.11,0
ACC500046,2025-06-01,6017.38,22800,0.2639,120.35,0
ACC500046,2025-07-01,6473.46,22800,0.2839,129.47,0
ACC500046,2025-08-01,6361.13,22800,0.279,127.22,1
ACC500046,2025-09-01,6533.42,22800,0.2866,130.67,0
ACC500047,2024-10-01,2086.17,16900,0.1234,41.72,0
ACC500047,2024-11-01,3544.14,16900,0.2097,70.88,0
ACC500047,2024-12-01,3249.66,16900,0.1923,64.99,0
ACC500047,2025-01-01,4273.22,16900,0.2529,85.46,0
ACC500047,2025-02-01,4310.43,16900,0.2551,86.21,0
ACC500047,2025-03-01,2500.0,16900,0.1479,50.0,0
ACC500047,2025-04-01,2932.97,16900,0.1735,58.66,0
ACC500047,2025-05-01,3788.96,16900,0.2242,75.78,0
ACC500047,2025-06-01,3755.84,16900,0.2222,75.12,2
ACC500047,2025-07-01,4589.38,16900,0.2716,91.79,0
ACC500047,2025-08-01,3461.93,16900,0.2048,69.24,0
ACC500047,2025-09-01,2525.29,16900,0.1494,50.51,0
ACC500048,2024-10-01,1986.22,19100,0.104,39.72,0
ACC500048,2024-11-01,3139.96,19100,0.1644,62.8,0
ACC500048,2024-12-01,3419.62,19100,0.179,68.39,0
ACC500048,2025-01-01,4604.89,19100,0.2411,92.1,0
ACC500048,2025-02-01,4240.33,19100,0.222,84.81,0
ACC500048,2025-03-01,3553.01,19100,0.186,71.06,0
ACC500048,2025-04-01,3290.98,19100,0.1723,65.82,0
ACC500048,2025-05-01,3322.49,19100,0.174,66.45,0
ACC500048,2025-06-01,4510.8,19100,0.2362,90.22,0
ACC500048,2025-07-01,4219.77,19100,0.2209,84.4,0
ACC500048,2025-08-01,4513.32,19100,0.2363,90.27,4
ACC500048,2025-09-01,5354.46,19100,0.2803,107.09,0
ACC500049,2024-10-01,8423.87,15800,0.5332,168.48,0
ACC500049,2024-11-01,9108.81,15800,0.5765,182.18,2
ACC500049,2024-12-01,8398.81,15800,0.5316,167.98,0
ACC500049,2025-01-01,7447.5,15800,0.4714,148.95,0
ACC500049,2025-02-01,7623.77,15800,0.4825,152.48,0
ACC500049,2025-03-01,7442.85,15800,0.4711,148.86,0
ACC500049,2025-04-01,9277.32,15800,0.5872,185.55,0
ACC500049,2025-05-01,9567.09,15800,0.6055,191.34,1
ACC500049,2025-06-01,9603.85,15800,0.6078,192.08,0
ACC500049,2025-07-01,9494.62,15800,0.6009,189.89,0
ACC500049,2025-08-01,8724.81,15800,0.5522,174.5,0
ACC500049,2025-09-01,9081.18,15800,0.5748,181.62,0
ACC500050,2024-10-01,3410.82,23000,0.1483,68.22,0
ACC500050,2024-11-01,4972.06,23000,0.2162,99.44,0
ACC500050,2024-12-01,4332.81,23000,0.1884,86.66,0
ACC500050,2025-01-01,2638.06,23000,0.1147,52.76,0
ACC500050,2025-02-01,3235.69,23000,0.1407,64.71,0
ACC500050,2025-03-01,4490.88,23000,0.1953,89.82,0
ACC500050,2025-04-01,4610.0,23000,0.2004,92.2,0
ACC500050,2025-05-01,7033.3,23000,0.3058,140.67,0
ACC500050,2025-06-01,6263.12,23000,0.2723,125.26,0
ACC500050,2025-07-01,5580.31,23000,0.2426,111.61,0
ACC500050,2025-08-01,4885.0,23000,0.2124,97.7,0
ACC500050,2025-09-01,4965.13,23000,0.2159,99.3,0
ACC500051,2024-10-01,6834.77,20600,0.3318,136.7,0
ACC500051,2024-11-01,6930.57,20600,0.3364,138.61,0
ACC500051,2024-12-01,7090.56,20600,0.3442,141.81,0
ACC500051,2025-01-01,6334.5,20600,0.3075,126.69,0
ACC500051,2025-02-01,6674.72,20600,0.324,133.49,0
ACC500051,2025-03-01,7365.41,20600,0.3575,147.31,0
ACC500051,2025-04-01,7470.31,20600,0.3626,149.41,0
ACC500051,2025-05-01,7046.82,20600,0.3421,140.94,0
ACC500051,2025-06-01,6687.5,20600,0.3246,133.75,0
ACC500051,2025-07-01,6869.11,20600,0.3335,137.38,0
ACC500051,2025-08-01,6909.32,20600,0.3354,138.19,0
ACC500051,2025-09-01,7654.89,20600,0.3716,153.1,0
ACC500052,2024-10-01,6051.02,26800,0.2258,121.02,0
ACC500052,2024-11-01,5709.47,26800,0.213,114.19,2
ACC500052,2024-12-01,5734.33,26800,0.214,114.69,0
ACC500052,2025-01-01,,26800,0.2758,147.84,7
ACC500052,2025-02-01,6827.89,26800,0.2548,136.56,0
ACC500052,2025-03-01,7044.17,26800,0.2628,-140.88,0
ACC500052,2025-04-01,5722.43,26800,0.2135,114.45,7
ACC500052,2025-05-01,6087.49,26800,0.2271,121.75,0
ACC500052,2025-06-01,6038.79,26800,0.2253,120.78,0
ACC500052,2025-07-01,5900.26,26800,0.2202,118.01,5
ACC500052,2025-08-01,6807.84,26800,0.254,136.16,4
ACC500052,2025-09-01,6072.73,26800,0.2266,121.45,0
ACC500053,2024-10-01,1355.92,12800,0.1059,27.12,0
ACC500053,2024-11-01,704.89,12800,0.0551,25.0,0
ACC500053,2024-12-01,772.2,12800,0.0603,25.0,0
ACC500053,2025-01-01,787.15,12800,0.0615,25.0,0
ACC500053,2025-02-01,535.21,12800,0.0418,25.0,0
ACC500053,2025-03-01,452.67,12800,0.0354,25.0,0
ACC500053,2025-04-01,952.5,12800,0.0744,25.0,0
ACC500053,2025-05-01,1295.9,12800,0.1012,25.92,0
ACC500053,2025-06-01,1595.02,12800,0.1246,31.9,0
ACC500053,2025-07-01,988.98,12800,0.0773,25.0,0
ACC500053,2025-08-01,2466.89,12800,0.1927,49.34,0
ACC500053,2025-09-01,3005.13,12800,0.2348,60.1,0
ACC500054,2024-10-01,2959.56,16300,0.1816,59.19,4
ACC500054,2024-11-01,3040.78,16300,0.1866,60.82,0
ACC500054,2024-12-01,2952.2,16300,0.1811,59.04,0
ACC500054,2025-01-01,2724.97,16300,0.1672,54.5,0
ACC500054,2025-02-01,2383.93,16300,0.1463,47.68,0
ACC500054,2025-03-01,2849.71,16300,0.1748,56.99,0
ACC500054,2025-04-01,2606.43,16300,0.1599,52.13,0
ACC500054,2025-05-01,2592.26,16300,0.159,51.85,0
ACC500054,2025-06-01,2713.37,16300,0.1665,54.27,0
ACC500054,2025-07-01,2240.98,16300,0.1375,44.82,0
ACC500054,2025-08-01,2638.23,16300,0.1619,52.76,0
ACC500054,2025-09-01,2013.2,16300,0.1235,40.26,1
ACC500055,2024-10-01,5628.42,8100,0.6949,112.57,0
ACC500055,2024-11-01,5607.43,8100,0.6923,112.15,0
ACC500055,2024-12-01,5475.66,8100,0.676,109.51,2
ACC500055,2025-01-01,5569.26,8100,0.6876,111.39,1
ACC500055,2025-02-01,5835.4,8100,0.7204,116.71,0
ACC500055,2025-03-01,5836.97,8100,0.7206,116.74,1
ACC500055,2025-04-01,6229.1,8100,0.769,124.58,0
ACC500055,2025-05-01,6159.41,8100,0.7604,123.19,0
ACC500055,2025-06-01,5841.8,8100,0.7212,116.84,0
ACC500055,2025-07-01,5838.45,8100,0.7208,116.77,2
ACC500055,2025-08-01,5872.78,8100,0.725,117.46,0
ACC500055,2025-09-01,5846.2,8100,0.7218,116.92,1
ACC500056,2024-10-01,20002.97,18700,1.0697,400.06,0
ACC500056,2024-11-01,21055.49,18700,1.126,421.11,0
ACC500056,2024-12-01,20079.27,18700,1.0738,401.59,0
ACC500056,2025-01-01,19688.07,18700,1.0528,393.76,0
ACC500056,2025-02-01,19708.94,18700,1.054,394.18,0
ACC500056,2025-03-01,20307.85,18700,1.086,406.16,2
ACC500056,2025-04-01,20433.79,18700,1.0927,408.68,0
ACC500056,2025-05-01,20428.99,18700,1.0925,408.58,1
ACC500056,2025-06-01,21199.71,18700,1.1337,423.99,0
ACC500056,2025-07-01,20947.1,18700,1.1202,418.94,0
ACC500056,2025-08-01,20659.68,18700,1.1048,413.19,0
ACC500056,2025-09-01,21049.25,18700,1.1256,420.98,0
ACC500057,2024-10-01,1572.71,6700,0.2347,31.45,0
ACC500057,2024-11-01,1675.94,6700,0.2501,33.52,2
ACC500057,2024-12-01,1675.87,6700,0.2501,33.52,1
ACC500057,2025-01-01,1640.12,6700,0.2448,32.8,0
ACC500057,2025-02-01,1990.91,6700,0.2972,39.82,0
ACC500057,2025-03-01,2142.49,6700,0.3198,42.85,0
ACC500057,2025-04-01,1885.53,6700,0.2814,37.71,1
ACC500057,2025-05-01,2084.03,6700,0.311,41.68,0
ACC500057,2025-06-01,2224.49,6700,0.332,44.49,0
ACC500057,2025-07-01,2078.36,6700,0.3102,41.57,0
ACC500057,2025-08-01,2290.65,6700,0.3419,45.81,0
ACC500057,2025-09-01,2248.42,6700,0.3356,44.97,0
ACC500058,2024-10-01,2939.09,14700,0.1999,58.78,0
ACC500058,2024-11-01,3118.18,14700,0.2121,62.36,0
ACC500058,2024-12-01,3064.11,14700,0.2084,61.28,0
ACC500058,2025-01-01,2291.98,14700,0.1559,45.84,0
ACC500058,2025-02-01,2099.29,14700,0.1428,41.99,0
ACC500058,2025-03-01,644.3,14700,0.0438,25.0,0
ACC500058,2025-04-01,747.26,14700,0.0508,25.0,0
ACC500058,2025-05-01,1035.12,14700,0.0704,25.0,1
ACC500058,2025-06-01,537.9,14700,0.0366,25.0,0
ACC500058,2025-07-01,219.15,14700,0.0149,25.0,0
ACC500058,2025-08-01,0.0,14700,0.0,0.0,0
ACC500058,2025-09-01,0.0,14700,0.0,0.0,0
ACC500059,2024-10-01,1670.78,10200,0.1638,33.42,0
ACC500059,2024-11-01,1356.9,10200,0.133,27.14,0
ACC500059,2024-12-01,1412.32,10200,0.1385,28.25,0
ACC500059,2025-01-01,1044.23,10200,0.1024,25.0,0
ACC500059,2025-02-01,538.59,10200,0.0528,25.0,0
ACC500059,2025-03-01,751.65,10200,0.0737,25.0,0
ACC500059,2025-04-01,917.01,10200,0.0899,25.0,0
ACC500059,2025-05-01,1384.02,10200,0.1357,27.68,4
ACC500059,2025-06-01,1370.0,10200,0.1343,27.4,0
ACC500059,2025-07-01,2275.9,10200,0.2231,45.52,0
ACC500059,2025-08-01,2385.38,10200,0.2339,47.71,0
ACC500059,2025-09-01,2616.63,10200,0.2565,52.33,0
ACC500060,2024-10-01,762.57,21900,0.0348,25.0,1
ACC500060,2024-11-01,584.24,21900,0.0267,25.0,0
ACC500060,2024-12-01,341.79,21900,0.0156,25.0,0
ACC500060,2025-01-01,0.0,21900,0.0,0.0,0
ACC500060,2025-02-01,666.07,21900,0.0304,25.0,0
ACC500060,2025-03-01,815.42,21900,0.0372,25.0,0
ACC500060,2025-04-01,1163.85,21900,0.0531,25.0,0
ACC500060,2025-05-01,1978.79,21900,0.0904,39.58,0
ACC500060,2025-06-01,2611.22,21900,0.1192,52.22,0
ACC500060,2025-07-01,1844.74,21900,0.0842,36.89,0
ACC500060,2025-08-01,1864.34,21900,0.0851,37.29,0
ACC500060,2025-09-01,2225.95,21900,0.1016,44.52,0
ACC500061,2024-10-01,4380.65,14200,0.3085,87.61,3
ACC500061,2024-11-01,4767.2,14200,0.3357,95.34,0
ACC500061,2024-12-01,5150.21,14200,0.3627,103.0,0
ACC500061,2025-01-01,4640.47,14200,0.3268,92.81,0
ACC500061,2025-02-01,5645.29,14200,0.3976,112.91,0
ACC500061,2025-03-01,6427.27,14200,0.4526,128.55,0
ACC500061,2025-04-01,5948.11,14200,0.4189,118.96,0
ACC500061,2025-05-01,5678.45,14200,0.3999,113.57,0
ACC500061,2025-06-01,6391.09,14200,0.4501,127.82,3
ACC500061,2025-07-01,7411.3,14200,0.5219,148.23,0
ACC500061,2025-08-01,6692.96,14200,0.4713,133.86,0
ACC500061,2025-09-01,6122.85,14200,0.4312,122.46,0
ACC500062,2024-10-01,2940.87,13700,0.2147,58.82,0
ACC500062,2024-11-01,2935.57,13700,0.2143,58.71,0
ACC500062,2024-12-01,3250.47,13700,0.2373,65.01,0
ACC500062,2025-01-01,3486.43,13700,0.2545,69.73,0
ACC500062,2025-02-01,5319.75,13700,0.3883,106.39,0
ACC500062,2025-03-01,5716.23,13700,0.4172,114.32,0
ACC500062,2025-04-01,6077.68,13700,0.4436,121.55,0
ACC500062,2025-05-01,5594.2,13700,0.4083,111.88,0
ACC500062,2025-06-01,6450.37,13700,0.4708,129.01,0
ACC500062,2025-07-01,6173.45,13700,0.4506,123.47,0
ACC500062,2025-08-01,5674.56,13700,0.4142,113.49,4
ACC500062,2025-09-01,5558.66,13700,0.4057,111.17,0
ACC500063,2024-10-01,3691.03,16100,0.2293,73.82,0
ACC500063,2024-11-01,4187.67,16100,0.2601,83.75,0
ACC500063,2024-12-01,4349.92,16100,0.2702,87.0,0
ACC500063,2025-01-01,4260.87,16100,0.2647,85.22,0
ACC500063,2025-02-01,3751.77,16100,0.233,75.04,0
ACC500063,2025-03-01,3959.85,16100,0.246,79.2,0
ACC500063,2025-04-01,3676.14,16100,0.2283,73.52,0
ACC500063,2025-05-01,3231.93,16100,0.2007,64.64,0
ACC500063,2025-06-01,4180.37,16100,0.2597,83.61,2
ACC500063,2025-07-01,4532.97,16100,0.2816,90.66,0
ACC500063,2025-08-01,4947.48,16100,0.3073,98.95,0
ACC500063,2025-09-01,4695.29,16100,0.2916,93.91,0
ACC500064,2024-10-01,7776.78,21400,0.3634,155.54,0
ACC500064,2024-11-01,7950.25,21400,0.3715,159.0,0
ACC500064,2024-12-01,10198.37,21400,0.4766,203.97,0
ACC500064,2025-01-01,8268.43,21400,0.3864,165.37,0
ACC500064,2025-02-01,8157.79,21400,0.3812,163.16,1
ACC500064,2025-03-01,8763.78,21400,0.4095,175.28,0
ACC500064,2025-04-01,7923.41,21400,0.3703,158.47,0
ACC500064,2025-05-01,7807.96,21400,0.3649,156.16,0
ACC500064,2025-06-01,6780.54,21400,0.3168,135.61,0
ACC500064,2025-07-01,7275.13,21400,0.34,145.5,1
ACC500064,2025-08-01,6700.68,21400,0.3131,134.01,0
ACC500064,2025-09-01,6332.0,21400,0.2959,126.64,0
ACC500065,2024-10-01,4743.98,9000,0.5271,94.88,0
ACC500065,2024-11-01,4607.75,9000,0.512,92.16,0
ACC500065,2024-12-01,5238.44,9000,0.582,104.77,0
ACC500065,2025-01-01,5580.56,9000,0.6201,111.61,0
ACC500065,2025-02-01,6065.58,9000,0.674,121.31,0
ACC500065,2025-03-01,6074.24,9000,0.6749,121.48,0
ACC500065,2025-04-01,6370.29,9000,0.7078,127.41,0
ACC500065,2025-05-01,6403.29,9000,0.7115,128.07,0
ACC500065,2025-06-01,6932.34,9000,0.7703,138.65,0
ACC500065,2025-07-01,6906.22,9000,0.7674,138.12,0
ACC500065,2025-08-01,6403.12,9000,0.7115,128.06,0
ACC500065,2025-09-01,5683.62,9000,0.6315,113.67,0
ACC500066,2024-10-01,9528.27,21200,0.4494,190.57,0
ACC500066,2024-11-01,8727.6,21200,0.4117,174.55,0
ACC500066,2024-12-01,9516.28,21200,0.4489,190.33,1
ACC500066,2025-01-01,10229.11,21200,0.4825,204.58,0
ACC500066,2025-02-01,9183.84,21200,0.4332,183.68,0
ACC500066,2025-03-01,11025.27,21200,0.5201,220.51,0
ACC500066,2025-04-01,11362.4,21200,0.536,227.25,0
ACC500066,2025-05-01,11165.42,21200,0.5267,223.31,2
ACC500066,2025-06-01,12181.92,21200,0.5746,243.64,0
ACC500066,2025-07-01,,21200,0.5537,234.78,2
ACC500066,2025-08-01,12847.54,21200,0.606,256.95,0
ACC500066,2025-09-01,11850.07,21200,0.559,237.0,0
ACC500067,2024-10-01,2286.54,20900,0.1094,45.73,0
ACC500067,2024-11-01,1825.05,20900,0.0873,36.5,0
ACC500067,2024-12-01,2355.49,20900,0.1127,47.11,0
ACC500067,2025-01-01,1771.17,20900,0.0847,35.42,0
ACC500067,2025-02-01,345.84,20900,0.0165,25.0,0
ACC500067,2025-03-01,0.0,20900,0.0,0.0,0
ACC500067,2025-04-01,0.0,20900,0.0,0.0,0
ACC500067,2025-05-01,415.77,20900,0.0199,25.0,0
ACC500067,2025-06-01,246.69,20900,0.0118,25.0,1
ACC500067,2025-07-01,606.54,20900,0.029,25.0,0
ACC500067,2025-08-01,0.0,20900,0.0,0.0,0
ACC500067,2025-09-01,0.0,20900,0.0,0.0,0
ACC500068,2024-10-01,3082.57,15900,0.1939,61.65,0
ACC500068,2024-11-01,3403.5,15900,0.2141,68.07,0
ACC500068,2024-12-01,3392.51,15900,0.2134,67.85,0
ACC500068,2025-01-01,,15900,0.2717,86.41,0
ACC500068,2025-02-01,3910.87,15900,0.246,78.22,0
ACC500068,2025-03-01,4400.22,15900,0.2767,-88.0,0
ACC500068,2025-04-01,4288.0,15900,0.2697,85.76,0
ACC500068,2025-05-01,4637.3,15900,0.2917,92.75,0
ACC500068,2025-06-01,4745.39,15900,0.2985,94.91,0
ACC500068,2025-07-01,5065.95,15900,0.3186,101.32,0
ACC500068,2025-08-01,5202.67,15900,0.3272,104.05,0
ACC500068,2025-09-01,5389.34,15900,0.339,107.79,0
ACC500069,2024-10-01,2954.1,12100,0.2441,59.08,0
ACC500069,2024-11-01,2594.45,12100,0.2144,51.89,0
ACC500069,2024-12-01,2539.48,12100,0.2099,50.79,0
ACC500069,2025-01-01,2016.99,12100,0.1667,40.34,0
ACC500069,2025-02-01,1997.56,12100,0.1651,39.95,0
ACC500069,2025-03-01,2040.59,12100,0.1686,40.81,0
ACC500069,2025-04-01,876.81,12100,0.0725,25.0,0
ACC500069,2025-05-01,765.32,12100,0.0632,25.0,0
ACC500069,2025-06-01,196.19,12100,0.0162,25.0,0
ACC500069,2025-07-01,437.54,12100,0.0362,25.0,0
ACC500069,2025-08-01,745.92,12100,0.0616,25.0,0
ACC500069,2025-09-01,539.57,12100,0.0446,25.0,0
ACC500070,2024-10-01,2006.6,12400,0.1618,40.13,0
ACC500070,2024-11-01,2355.69,12400,0.19,47.11,0
ACC500070,2024-12-01,3210.52,12400,0.2589,64.21,0
ACC500070,2025-01-01,3059.03,12400,0.2467,61.18,0
ACC500070,2025-02-01,2646.73,12400,0.2134,52.93,0
ACC500070,2025-03-01,2530.26,12400,0.2041,50.61,0
ACC500070,2025-04-01,1982.07,12400,0.1598,39.64,0
ACC500070,2025-05-01,1810.82,12400,0.146,36.22,0
ACC500070,2025-06-01,1041.49,12400,0.084,25.0,0
ACC500070,2025-07-01,626.98,12400,0.0506,25.0,0
ACC500070,2025-08-01,0.0,12400,0.0,0.0,0
ACC500070,2025-09-01,599.42,12400,0.0483,25.0,0
ACC500071,2024-10-01,578.96,17300,0.0335,25.0,0
ACC500071,2024-11-01,595.73,17300,0.0344,25.0,3
ACC500071,2024-12-01,783.13,17300,0.0453,25.0,0
ACC500071,2025-01-01,374.82,17300,0.0217,25.0,0
ACC500071,2025-02-01,618.97,17300,0.0358,25.0,0
ACC500071,2025-03-01,712.37,17300,0.0412,25.0,0
ACC500071,2025-04-01,0.0,17300,0.0,0.0,0
ACC500071,2025-05-01,0.0,17300,0.0,0.0,0
ACC500071,2025-06-01,0.0,17300,0.0,0.0,0
ACC500071,2025-07-01,0.0,17300,0.0,0.0,0
ACC500071,2025-08-01,,17300,0.0501,25.0,0
ACC500071,2025-09-01,871.8,17300,0.0504,25.0,0
ACC500072,2024-10-01,2233.99,13300,0.168,44.68,5
ACC500072,2024-11-01,1842.3,13300,0.1385,36.85,0
ACC500072,2024-12-01,1637.78,13300,0.1231,32.76,0
ACC500072,2025-01-01,2035.73,13300,0.1531,40.71,0
ACC500072,2025-02-01,2227.77,13300,0.1675,44.56,0
ACC500072,2025-03-01,2107.92,13300,0.1585,42.16,0
ACC500072,2025-04-01,2117.3,13300,0.1592,42.35,0
ACC500072,2025-05-01,2573.24,13300,0.1935,51.46,0
ACC500072,2025-06-01,3268.77,13300,0.2458,65.38,0
ACC500072,2025-07-01,3016.19,13300,0.2268,60.32,0
ACC500072,2025-08-01,2972.33,13300,0.2235,59.45,0
ACC500072,2025-09-01,3634.58,13300,0.2733,72.69,0
ACC500073,2024-10-01,0.0,8900,0.0,0.0,0
ACC500073,2024-11-01,226.27,8900,0.0254,25.0,0
ACC500073,2024-12-01,499.55,8900,0.0561,25.0,0
ACC500073,2025-01-01,282.12,8900,0.0317,25.0,0
ACC500073,2025-02-01,240.55,8900,0.027,25.0,0
ACC500073,2025-03-01,0.0,8900,0.0,-0.0,0
ACC500073,2025-04-01,346.31,8900,0.0389,25.0,0
ACC500073,2025-05-01,598.96,8900,0.0673,25.0,0
ACC500073,2025-06-01,1008.39,8900,0.1133,25.0,0
ACC500073,2025-07-01,1537.6,8900,0.1728,30.75,0
ACC500073,2025-08-01,1101.81,8900,0.1238,25.0,0
ACC500073,2025-09-01,1417.96,8900,0.1593,28.36,0
ACC500074,2024-10-01,348.54,17300,0.0201,25.0,0
ACC500074,2024-11-01,465.13,17300,0.0269,25.0,0
