account_id,customer_id,card_type,credit_limit,open_date,account_status,balance,utilization_ratio,delinquency_count,default_flag
ACC501360,CUST100917,platinum,25200,2018-06-17,Active,7715.5,0.3062,1,0
ACC501529,CUST101032,Standard,17100,2025-09-27,Active,8860.96,0.5182,3,0
ACC502835,CUST101931,standard,22300,2026-05-30,Active,10161.74,0.4557,1,0
ACC502843,CUST101935,secured,19700,2026-08-17,,2814.74,0.1429,1,0
ACC503606,CUST102454,Platinum,16900,2023-09-20,Active,2584.44,0.1529,1,0
ACC500028,CUST100019,Gold,19000,2020-04-19,Active,3754.99,0.1976,0,0
ACC500203,CUST100139,Gold,13500,2026-01-11,Active,9406.77,0.6968,1,0
ACC502553,CUST101740,Gold,15300,2024-04-16,Active,9289.15,0.6071,0,0
ACC500839,CUST100570,Gold,17000,2024-04-13,Active,3572.39,0.2101,2,0
ACC503241,CUST102214,Standard,23600,2025-08-12,Closed,8248.33,0.3495,0,0
ACC500181,CUST100121,Standard,17300,2024-04-18,Active,6316.49,0.3651,0,0
ACC503527,CUST102402,Gold,21600,2024-11-24,Active,8566.48,0.3966,0,0
ACC501009,CUST100683,gold,10400,2024-12-31,Active,5148.14,0.495,0,0
ACC503511,CUST102393,Gold,18200,2020-09-02,,4421.5,0.2429,2,0
ACC502842,CUST101935,secured,15900,2025-07-26,Frozen,7138.88,0.449,0,0
ACC503578,CUST102438,gold,21300,2025-06-15,Active,1944.95,0.0913,1,0
ACC500357,CUST100246,Platinum,14000,2025-02-01,Closed,7382.88,0.5273,0,0
ACC502293,CUST101565,Gold,17500,2018-02-13,Active,7679.5,0.4388,1,0
ACC502040,CUST101398,gold,12000,2023-03-18,Active,1517.43,0.1265,0,0
ACC500142,CUST100096,Secured,23200,2019-08-23,Active,0.0,0.0,1,0
ACC502347,CUST101604,Standard,21300,2025-08-13,Active,11958.05,0.5614,0,0
ACC503210,CUST102191,Gold,14200,2025-12-12,Active,6683.58,0.4707,0,0
ACC503029,CUST102062,Standard,17300,2026-01-08,,9959.01,0.5757,0,0
ACC503627,CUST102465,Standard,21300,2017-12-10,Active,7342.41,0.3447,3,0
ACC500091,CUST100063,Platinum,14000,2022-08-24,Active,2464.91,0.1761,0,0
ACC502089,CUST101435,platinum,15300,2025-08-06,Active,6538.84,0.4274,0,0
ACC502530,CUST101722,Platinum,9000,2012-10-21,Closed,4002.28,0.4447,1,0
ACC503164,CUST102160,Standard,8600,2024-01-02,Active,2446.26,0.2844,2,0
ACC503197,CUST102183,standard,19900,2015-10-05,Active,4638.44,0.2331,0,0
ACC501870,CUST101277,standard,13400,2025-06-16,Active,2771.99,0.2069,1,0
ACC501663,CUST101134,Standard,13400,2014-10-22,Active,7133.97,0.5324,0,0
ACC500388,CUST100266,Gold,23600,2025-01-06,Active,0.0,0.0,0,0
ACC503531,CUST102404,Standard,16200,2022-04-27,Active,11064.46,0.683,0,0
ACC502726,CUST101853,Standard,17300,2021-07-19,Active,9595.75,0.5547,2,0
ACC501759,CUST101204,standard,17000,2023-11-28,Active,6029.29,0.3547,4,1
ACC502236,CUST101528,Secured,21800,2021-08-01,Active,5041.31,0.2313,0,0
ACC501860,CUST101270,Gold,11900,2023-02-23,Closed,2305.1,0.1937,0,0
ACC500152,CUST100102,Standard,10500,2017-02-09,Active,3217.95,0.3065,1,0
ACC501934,CUST101324,Standard,16700,2024-03-16,Active,3354.8,0.2009,0,0
ACC500617,CUST100418,Standard,11500,2024-04-28,Active,2931.02,0.2549,1,0
ACC502937,CUST102001,Standard,14300,2025-08-11,Closed,5962.19,0.4169,2,0
ACC502724,CUST101852,Platinum,22100,2024-01-31,Active,10622.14,0.4806,0,0
ACC502615,CUST101781,Standard,8200,2026-05-28,Active,3339.84,0.4073,2,1
ACC501339,CUST100904,standard,15300,2024-04-25,,8885.25,0.5807,2,0
ACC500866,CUST100586,Secured,9500,2020-12-09,Active,3528.98,0.3715,0,0
ACC500252,CUST100174,Standard,6200,2023-02-22,Active,2458.68,0.3966,0,0
ACC502482,CUST101690,Platinum,16500,2023-03-15,Frozen,5925.86,0.3591,1,0
ACC501409,CUST100953,Standard,13700,2025-12-27,Active,3816.93,0.2786,1,0
ACC502202,CUST101504,Platinum,8000,2019-05-27,Active,2805.77,0.3507,1,0
ACC501550,CUST101050,Gold,23800,2026-04-28,Active,9510.88,0.3996,1,0
ACC501285,CUST100865,Standard,16200,2024-02-20,Active,4607.14,0.2844,0,0
ACC500258,CUST100178,Gold,16600,2025-10-29,Active,4401.6,0.2652,0,0
ACC500625,CUST100421,Secured,7400,2025-06-09,Active,2509.38,0.3391,1,0
ACC502123,CUST101458,Platinum,22700,2025-10-01,Active,7690.01,0.3388,2,0
ACC500213,CUST100147,Standard,10200,2026-03-22,Active,5719.63,0.5607,1,0
ACC500504,CUST100345,Standard,16600,2026-06-27,,7112.81,0.4285,0,0
ACC501961,CUST101340,Gold,15900,2018-06-30,Frozen,8846.97,0.5564,1,0
ACC502140,CUST101468,Standard,13600,2019-02-17,Closed,1922.29,0.1413,0,0
ACC500087,CUST100060,Platinum,9000,2019-11-15,Active,4829.53,0.5366,3,0
ACC501424,CUST100964,Secured,11100,2019-10-26,Active,7865.44,0.7086,2,0
ACC500460,CUST100317,Gold,12900,2026-01-26,Active,4456.3,0.3454,0,0
ACC503416,CUST102327,Standard,2500,2021-01-27,Active,345.92,0.1384,0,0
ACC502456,CUST101673,Standard,15100,2026-06-20,Active,2160.44,0.1431,0,0
ACC502396,CUST101635,gold,12700,2025-12-08,Active,3145.23,0.2477,0,0
ACC502388,CUST101631,Standard,11100,2024-06-21,Active,1488.28,0.1341,0,0
ACC502761,CUST101878,Standard,19600,2026-02-17,Active,15121.88,0.7715,2,0
ACC502271,CUST101550,Secured,20300,2026-06-03,Active,8794.15,0.4332,0,0
ACC501935,CUST101324,Platinum,11900,2026-03-21,Active,3465.93,0.2913,2,0
ACC502165,CUST101483,Gold,10900,2014-11-10,Active,4037.73,0.3704,3,1
ACC502616,CUST101782,Gold,16100,2016-02-06,Active,6327.26,0.393,2,0
ACC502077,CUST101427,standard,15300,2014-12-02,Active,0.0,0.0,1,0
ACC501483,CUST101006,Standard,8500,2023-04-06,Active,3583.96,0.4216,2,0
ACC502839,CUST101933,Gold,12300,2024-05-04,Active,9692.44,0.788,0,0
ACC500075,CUST100049,Gold,14700,2026-08-21,Active,6244.01,0.4248,0,0
ACC502389,CUST101631,Gold,14000,2022-11-01,Active,3528.69,0.252,2,0
ACC501224,CUST100823,Gold,6900,2022-10-10,Active,4500.73,0.6523,1,0
ACC503354,CUST102290,Standard,14500,2015-12-20,Active,6133.66,0.423,3,0
ACC500643,CUST100431,Standard,17500,2026-03-15,Active,7228.1,0.413,2,0
ACC502980,CUST102029,Standard,10700,2023-12-31,Active,6268.62,0.5859,1,0
ACC503221,CUST102198,Standard,16800,2016-10-11,Active,10512.36,0.6257,0,0
ACC502968,CUST102020,Standard,14600,2024-01-03,Closed,0.0,0.0,1,0
ACC502531,CUST101723,Platinum,20500,2023-07-11,Active,6148.32,0.2999,1,0
ACC501371,CUST100925,Standard,14700,2025-04-25,Active,0.0,0.0,0,0
ACC500629,CUST100423,Standard,17900,2025-06-07,Active,5760.09,0.3218,2,0
ACC503153,CUST102153,Gold,20000,2021-03-25,Closed,5859.36,0.293,1,0
ACC503291,CUST102248,Standard,11500,2026-02-12,Closed,3260.92,0.2836,1,0
ACC501808,CUST101234,standard,20200,2022-06-02,Active,12274.8,0.6077,0,0
ACC503496,CUST102384,platinum,9800,2016-03-30,Active,5338.48,0.5447,0,0
ACC501101,CUST100743,Standard,10300,2023-02-28,Active,2815.62,0.2734,1,0
ACC501476,CUST101001,Gold,13100,2026-02-02,Active,4304.41,0.3286,0,0
ACC500034,CUST100024,Standard,22600,2018-05-23,Active,14087.76,0.6234,0,0
ACC502776,CUST101889,Gold,14100,2022-02-09,Active,10720.18,0.7603,1,0
ACC500132,CUST100091,Standard,7000,2022-12-01,Active,4710.41,0.6729,1,0
ACC500062,CUST100042,Standard,13700,2025-01-10,Active,3347.95,0.2444,1,0
ACC503610,CUST102457,standard,14000,2024-08-20,Active,7577.73,0.5413,0,0
ACC502478,CUST101689,Standard,19900,2024-01-31,Active,8594.95,0.4319,0,0
ACC500098,CUST100069,Standard,20600,2020-02-15,Closed,0.0,0.0,1,0
ACC500183,CUST100122,standard,10100,2019-11-15,Active,7105.68,0.7035,0,0
ACC500063,CUST100042,Gold,16100,2020-07-09,Active,5420.54,0.3367,0,0
ACC800001,CUST999901,Standard,11800,2023-09-18,Active,5214.03,0.4419,0,0
ACC502915,CUST101985,Platinum,11100,2018-07-13,Active,3487.5,0.3142,1,0
ACC501248,CUST100841,Standard,22400,2023-05-31,Active,10336.22,0.4614,1,0
ACC502204,CUST101506,Standard,13700,2024-01-15,Active,7503.2,0.5477,1,0
ACC500628,CUST100422,Standard,19600,2021-11-26,Active,22789.1,1.1627,0,0
ACC500492,CUST100337,Standard,19800,2024-09-18,Active,9119.66,0.4606,1,0
ACC502445,CUST101667,Platinum,12200,2026-02-25,Active,6206.77,0.5088,2,0
ACC500829,CUST100562,Standard,10600,2025-06-19,,3427.65,0.3234,0,0
ACC501377,CUST100929,secured,11100,2025-04-29,Active,5790.12,0.5216,0,0
ACC503460,CUST102359,Gold,15900,2022-04-10,Active,4752.81,0.2989,0,0
ACC500351,CUST100241,Secured,9800,2026-04-16,Frozen,5040.33,0.5143,3,0
ACC501858,CUST101269,Platinum,16900,2019-05-11,Active,0.0,0.0,5,0
ACC500874,CUST100592,Gold,14300,2026-05-10,Active,6333.53,0.4429,0,0
ACC502889,CUST101967,Gold,3000,2025-04-15,Active,1521.8,0.5073,1,1
ACC500108,CUST100076,Secured,21100,2016-05-12,Active,5877.76,0.2786,0,0
ACC502486,CUST101692,Standard,17200,2022-02-08,Active,4604.56,0.2677,1,0
ACC502063,CUST101416,Gold,13900,2024-08-10,Active,6738.8,0.4848,0,0
ACC502978,CUST102027,Secured,7500,2024-02-15,Active,4744.69,0.6326,1,1
ACC500477,CUST100327,Standard,12000,2026-07-26,Active,4580.98,0.3817,0,1
ACC500636,CUST100428,Gold,16200,2025-03-07,Active,5644.53,0.3484,1,0
ACC502182,CUST101493,Gold,10200,2025-11-11,Active,4767.85,0.4674,1,0
ACC501196,CUST100803,Standard,12400,2019-01-12,Active,7609.14,0.6136,0,0
ACC502497,CUST101700,Platinum,15900,2020-03-14,Active,5409.14,0.3402,1,0
ACC500337,CUST100231,Standard,22700,2017-04-17,Active,6180.7,0.2723,0,0
ACC501819,CUST101243,Gold,11000,2016-08-29,Closed,4051.43,0.3683,1,0
ACC501800,CUST101228,Gold,12600,2026-08-25,Active,5979.42,0.4746,2,0
ACC502128,CUST101461,Standard,14200,2021-09-30,Closed,4011.87,0.2825,0,0
ACC500077,CUST100051,Standard,18500,2024-11-01,Active,6552.03,0.3542,1,0
ACC502566,CUST101747,Gold,12700,2026-06-16,Closed,7448.3,0.5865,1,0
ACC800005,CUST999905,Standard,17300,2026-06-14,Active,11789.92,0.6815,1,1
ACC501359,CUST100917,Standard,17200,2021-01-14,Closed,2273.41,0.1322,0,0
ACC501104,CUST100745,Secured,16600,2020-10-31,Active,5699.48,0.3433,0,0
ACC500102,CUST100072,Platinum,16200,2019-02-11,Active,13817.2,0.8529,1,1
ACC502756,CUST101875,Gold,11800,2026-05-15,Active,5305.58,0.4496,0,1
ACC501969,CUST101345,Platinum,18800,2025-08-14,Active,0.0,0.0,0,0
ACC500926,CUST100626,Standard,15100,2012-12-01,Active,6443.15,0.4267,1,1
ACC500011,CUST100005,Gold,11700,2020-01-16,Closed,8868.89,0.758,0,0
ACC502963,CUST102016,Gold,18300,2020-04-23,Active,1978.82,0.1081,0,0
ACC503388,CUST102311,Standard,21400,2024-09-05,Active,672.01,0.0314,0,0
ACC500599,CUST100406,Gold,21400,2021-05-03,Active,396.79,0.0185,2,0
ACC502747,CUST101868,Platinum,11400,2026-08-17,Active,3006.02,0.2637,1,0
ACC500865,CUST100586,Standard,14000,2025-02-22,Active,10999.19,0.7857,1,1
ACC500573,CUST100391,Secured,22000,2026-01-16,Active,504.46,0.0229,1,0
ACC501293,CUST100871,Gold,13900,2021-09-01,Frozen,8056.47,0.5796,2,0
ACC502120,CUST101455,Gold,14700,2025-12-01,Active,6294.61,0.4282,2,0
ACC502117,CUST101452,Platinum,15100,2024-10-23,Active,3819.58,0.253,1,0
ACC501907,CUST101303,Secured,16800,2024-12-18,Active,6796.24,0.4045,2,0
ACC503592,CUST102445,gold,15500,2015-01-12,Closed,2579.33,0.1664,0,0
ACC503025,CUST102059,Gold,20000,2018-02-01,Active,8776.9,0.4388,0,0
ACC502277,CUST101554,Gold,8700,2015-05-23,Active,6505.93,0.7478,0,0
ACC502849,CUST101939,Gold,12900,2024-11-28,Active,8672.81,0.6723,1,0
ACC501813,CUST101239,Gold,21800,2019-02-21,Active,3599.92,0.1651,2,0
ACC503443,CUST102345,Standard,13000,2022-09-25,Active,4470.96,0.3439,0,0
ACC503146,CUST102148,Gold,19200,2025-03-26,Active,10209.47,0.5317,1,0
ACC500346,CUST100237,Standard,14000,2024-10-27,Active,3179.69,0.2271,0,0
ACC500725,CUST100486,Standard,13600,2019-11-25,Active,4696.92,0.3454,2,0
ACC500791,CUST100533,Gold,23900,2024-07-23,Frozen,4047.8,0.1694,1,0
ACC500354,CUST100243,Platinum,21300,2022-12-12,Active,8444.88,0.3965,1,0
ACC500704,CUST100472,Standard,15500,2022-08-30,Active,4445.98,0.2868,0,0
ACC501388,CUST100936,Platinum,5200,2025-09-28,Active,3352.26,0.6447,4,1
ACC502933,CUST101999,Standard,23600,2021-09-15,Active,12798.02,0.5423,1,0
ACC503115,CUST102121,Standard,18500,2022-09-01,Active,4667.84,0.2523,3,0
ACC502336,CUST101597,Standard,9100,2025-08-16,Active,3069.13,0.3373,1,0
ACC502328,CUST101590,Platinum,19900,2026-06-11,Active,10317.22,0.5185,1,0
ACC503046,CUST102074,Standard,10000,2022-08-26,Active,2878.63,0.2879,2,0
ACC501421,CUST100962,Standard,17300,2015-04-27,Active,4764.22,0.2754,0,0
ACC503218,CUST102196,Standard,17700,2022-08-17,Active,2978.56,0.1683,2,0
ACC502580,CUST101758,Platinum,13100,2025-06-26,Active,4217.66,0.322,2,0
ACC502608,CUST101778,Gold,23000,2021-10-18,Active,1842.06,0.0801,1,0
ACC503320,CUST102267,Secured,18100,2023-07-15,Active,0.0,0.0,2,0
ACC502121,CUST101456,Standard,8400,2024-10-10,Active,4285.63,0.5102,0,0
ACC502891,CUST101969,Gold,12800,2024-01-25,Closed,4434.62,0.3465,2,0
ACC503397,CUST102316,Standard,14100,2026-04-13,Active,0.0,0.0,1,0
ACC503382,CUST102307,Platinum,20100,2018-11-30,Closed,5692.65,0.2832,0,0
ACC501414,CUST100957,Standard,14500,2024-12-22,Closed,2997.81,0.2067,1,0
ACC501158,CUST100781,Gold,21800,2024-05-16,Active,0.0,0.0,1,0
ACC502410,CUST101646,Gold,8000,2021-02-21,Active,3696.03,0.462,3,1
ACC502950,CUST102009,Standard,14400,2014-04-29,Active,6505.34,0.4518,2,0
ACC503589,CUST102444,Gold,15900,2025-06-10,Active,2758.54,0.1735,1,0
ACC503423,CUST102332,Gold,9600,2025-06-24,Active,0.0,0.0,1,0
ACC500503,CUST100344,Standard,18700,2025-06-22,Frozen,0.0,0.0,1,0
ACC501142,CUST100770,Gold,14200,2024-11-14,Active,2956.38,0.2082,0,0
ACC501109,CUST100748,Gold,17500,2025-10-25,,7826.33,0.4472,1,0
ACC500165,CUST100111,Platinum,15000,2021-07-18,,9575.93,0.6384,2,0
ACC500846,CUST100573,Standard,10200,2018-11-29,Active,8046.58,0.7889,1,0
ACC502643,CUST101799,Standard,19800,2020-08-07,Active,12101.62,0.6112,0,0
ACC501811,CUST101237,Standard,16200,2024-09-04,Active,7339.81,0.4531,0,0
ACC501082,CUST100732,Platinum,16600,2026-04-22,Active,5359.89,0.3229,2,0
ACC503048,CUST102076,Gold,8500,2026-07-03,Active,2114.5,0.2488,2,0
ACC501027,CUST100695,Platinum,12600,2023-11-08,Active,6846.39,0.5434,2,0
ACC501325,CUST100893,Standard,8500,2018-06-07,Active,6615.5,0.7783,2,0
ACC501970,CUST101346,Standard,13000,2016-11-29,Active,4010.37,0.3085,1,0
ACC500711,CUST100476,Platinum,16000,2026-05-16,Active,0.0,0.0,0,0
ACC502102,CUST101443,Gold,13200,2026-08-02,Closed,6011.84,0.4554,0,0
ACC502013,CUST101378,Gold,10900,2025-05-20,Active,8333.68,0.7646,0,0
ACC500925,CUST100625,gold,16600,2025-06-05,,5707.16,0.3438,0,0
ACC500660,CUST100440,Standard,8300,2021-04-03,Active,5477.37,0.6599,1,1
ACC502459,CUST101674,Gold,16800,2026-05-10,Active,3989.93,0.2375,0,0
ACC501837,CUST101256,Gold,6900,2025-11-19,Active,491.35,0.0712,1,0
ACC501621,CUST101102,Gold,14100,2019-06-13,Closed,2240.84,0.1589,0,1
ACC501064,CUST100723,Standard,22900,2026-04-15,Active,0.0,0.0,1,0
ACC501094,CUST100739,Standard,19600,2023-11-15,,1270.07,0.0648,1,0
ACC500938,CUST100633,Standard,11800,2021-09-25,Closed,5510.3,0.467,0,0
ACC502725,CUST101852,standard,22900,2024-01-17,Active,14405.05,0.629,3,0
ACC501249,CUST100842,Platinum,16100,2026-06-11,Closed,6018.73,0.3738,0,0
ACC503426,CUST102334,Gold,20500,2025-04-30,Active,8584.08,0.4187,0,0
ACC501112,CUST100751,Standard,13500,2025-06-03,Active,10645.91,0.7886,3,0
ACC501149,CUST100774,Standard,24800,2026-07-04,Active,7663.36,0.309,2,0
ACC502606,CUST101776,Secured,11300,2017-04-15,Active,4748.63,0.4202,1,0
ACC500396,CUST100272,Platinum,11400,2025-01-06,Active,5779.69,0.507,0,0
ACC501588,CUST101077,standard,8900,2023-01-26,Active,6349.24,0.7134,1,0
ACC501103,CUST100744,Standard,12000,2026-09-04,Active,1367.16,0.1139,1,0
ACC501945,CUST101331,Gold,12200,2024-08-18,Active,6684.02,0.5479,1,1
ACC501014,CUST100687,gold,14500,2017-03-24,Active,4765.79,0.3287,2,0
ACC502888,CUST101966,Gold,18000,2018-04-02,Active,6179.5,0.3433,0,0
ACC500713,CUST100477,Standard,19400,2022-07-23,Active,8655.96,0.4462,0,0
ACC502681,CUST101822,Gold,6500,2026-06-12,Active,3535.0,0.5438,2,0
ACC501173,CUST100788,Standard,12400,2026-01-30,Active,870.51,0.0702,0,0
ACC503412,CUST102325,Platinum,11400,2022-02-09,Active,5640.2,0.4948,2,0
ACC501489,CUST101009,Standard,17300,2025-11-14,Active,10956.6,0.6333,1,0
ACC501178,CUST100791,Standard,10200,2024-09-20,Active,4475.4,0.4388,0,0
ACC501175,CUST100790,Platinum,17500,2024-06-07,Active,10122.79,0.5784,1,0
ACC503067,CUST102089,Secured,16100,2022-02-15,Active,4231.4,0.2628,1,0
ACC500681,CUST100453,Standard,12800,2014-02-09,Closed,1914.49,0.1496,2,0
ACC502680,CUST101822,Secured,8500,2026-08-05,Active,5456.59,0.642,1,0
ACC501441,CUST100975,Standard,10500,2022-10-07,Active,7393.46,0.7041,1,1
ACC502928,CUST101995,Standard,18100,2022-08-27,Active,5761.46,0.3183,0,0
ACC500110,CUST100076,Standard,17800,2020-06-11,Active,1001.35,0.0563,3,0
ACC500951,CUST100644,Standard,3900,2026-08-30,Active,1172.87,0.3007,0,0
ACC501022,CUST100693,Gold,19000,2025-07-01,Active,9662.37,0.5085,2,0
ACC502216,CUST101513,Standard,14600,2019-08-12,Active,3702.68,0.2536,2,0
ACC501582,CUST101073,Platinum,4900,2025-10-23,Active,787.84,0.1608,1,0
ACC501781,CUST101217,Platinum,7800,2024-08-24,Active,4689.58,0.6012,4,1
ACC500416,CUST100284,Standard,16300,2024-03-11,Active,5127.61,0.3146,0,0
ACC502428,CUST101657,Standard,13100,2023-11-15,Active,5358.37,0.409,1,0
ACC501000,CUST100678,standard,13600,2024-12-08,Frozen,3177.35,0.2336,0,0
ACC501557,CUST101054,Standard,22900,2025-07-01,Active,5838.95,0.255,0,0
ACC500245,CUST100168,Gold,15700,2020-01-25,Active,9654.81,0.615,0,0
ACC500189,CUST100127,Standard,19000,2025-06-03,Active,1534.63,0.0808,0,0
ACC503120,CUST102126,Standard,27200,2024-05-23,Active,3743.51,0.1376,0,0
ACC501527,CUST101031,Secured,5200,2019-03-11,Active,2487.85,0.4784,0,0
ACC502169,CUST101485,Gold,25600,2025-04-06,Active,10107.35,0.3948,0,0
ACC500092,CUST100064,Standard,14100,2019-08-23,Closed,6630.23,0.4702,1,0
ACC503207,CUST102189,Gold,13400,2022-04-16,Frozen,5356.91,0.3998,0,0
ACC500890,CUST100602,Standard,13800,2019-12-02,Active,7048.14,0.5107,2,0
ACC500386,CUST100264,Standard,18600,2020-10-06,Active,1251.27,0.0673,0,0
ACC503329,CUST102272,Secured,14400,2018-02-15,Active,8397.24,0.5831,0,0
ACC502658,CUST101808,gold,12900,2026-05-08,,0.0,0.0,1,0
ACC502887,CUST101966,Gold,15700,2012-11-23,Active,8093.17,0.5155,1,0
ACC502020,CUST101384,Platinum,12800,2026-05-06,Frozen,6702.19,0.5236,1,0
ACC501948,CUST101333,Secured,16800,2021-06-10,Active,8339.06,0.4964,2,0
ACC501885,CUST101286,Standard,11100,2021-02-13,Active,5215.11,0.4698,0,0
ACC502177,CUST101490,Standard,20300,2025-05-04,Active,2439.52,0.1202,1,0
ACC502399,CUST101638,Gold,18700,2025-07-27,Active,1921.93,0.1028,2,0
ACC503557,CUST102422,Standard,16800,2022-01-11,Closed,2421.44,0.1441,1,0
ACC501098,CUST100741,Gold,10600,2022-07-21,Active,4832.61,0.4559,2,0
ACC500580,CUST100395,gold,12300,2026-07-14,Active,0.0,0.0,0,0
ACC502944,CUST102005,gold,19700,2026-01-01,Active,5267.84,0.2674,1,0
ACC502562,CUST101745,Platinum,24300,2025-02-17,,11350.71,0.4671,1,0
ACC501077,CUST100730,Gold,19800,2018-02-04,Active,1889.91,0.0954,0,0
ACC502031,CUST101391,Gold,10100,2026-03-01,Active,3612.09,0.3576,1,0
ACC501595,CUST101082,Standard,16500,2024-02-03,Active,8606.38,0.5216,3,0
ACC502809,CUST101912,Standard,11700,2026-04-05,Active,5112.6,0.437,2,0
ACC502270,CUST101549,Standard,9000,2026-07-30,Closed,7021.63,0.7802,2,0
ACC501286,CUST100866,Standard,17800,2025-11-06,Closed,5889.62,0.3309,1,0
ACC502555,CUST101741,Gold,12900,2026-04-17,Active,5205.64,0.4035,2,0
ACC500015,CUST100009,Gold,14100,2021-10-27,Active,5338.6,0.3786,0,0
ACC502316,CUST101581,Secured,19100,2026-08-06,Active,9095.25,0.4762,0,0
ACC502624,CUST101788,Platinum,22600,2025-02-12,Active,6854.23,0.3033,2,0
ACC501896,CUST101295,Standard,17100,2018-01-02,Active,9102.42,0.5323,2,0
ACC500161,CUST100109,Gold,11200,2024-06-21,Active,6241.89,0.5573,0,0
ACC503286,CUST102244,Secured,17200,2026-08-11,Closed,3514.95,0.2044,1,0
ACC501460,CUST100990,Platinum,15600,2026-06-16,Active,465.93,0.0299,2,0
ACC503139,CUST102142,Standard,14000,2025-04-27,Active,5906.48,0.4219,1,1
ACC502860,CUST101946,Standard,15400,2025-04-22,Active,5132.22,0.3333,0,0
ACC502520,CUST101716,Gold,22700,2026-08-02,Active,8149.4,0.359,1,0
ACC500680,CUST100452,Platinum,18500,2020-11-28,Active,8017.71,0.4334,0,0
ACC502487,CUST101693,Standard,12400,2026-09-01,Closed,1499.84,0.121,0,0
ACC502958,CUST102013,Standard,14900,2026-03-20,Active,10466.23,0.7024,1,0
ACC503387,CUST102310,Standard,14200,2024-01-10,Active,8703.87,0.6129,1,0
ACC500262,CUST100180,Gold,20500,2023-07-05,Active,9925.7,0.4842,1,0
ACC501247,CUST100840,Standard,28500,2024-11-18,Active,17764.51,0.6233,4,0
ACC502703,CUST101838,Standard,8600,2026-07-31,Active,7219.08,0.8394,1,0
ACC501780,CUST101217,Standard,13500,2025-09-01,Active,3200.11,0.237,0,0
ACC500004,CUST100001,Standard,20400,2022-03-16,Active,13612.4,0.6673,1,0
ACC500303,CUST100208,Standard,15400,2026-07-09,Active,5016.66,0.3258,1,0
ACC501651,CUST101125,Standard,22400,2016-11-19,Active,1492.57,0.0666,0,0
ACC501807,CUST101234,Standard,22900,2022-05-30,Active,14069.83,0.6144,1,1
ACC503611,CUST102457,Secured,23700,2023-05-26,Active,6701.32,0.2828,0,0
ACC502201,CUST101504,Gold,6000,2019-04-14,Active,4376.15,0.7294,2,0
ACC500051,CUST100033,Platinum,20600,2019-09-22,Closed,8546.43,0.4149,2,0
ACC503246,CUST102217,Standard,15900,2026-06-23,,0.0,0.0,1,0
ACC500536,CUST100364,Standard,21900,2025-04-12,Active,8441.13,0.3854,1,0
ACC503597,CUST102448,Gold,9500,2023-08-31,,2546.39,0.268,1,0
ACC501408,CUST100953,Gold,12400,2026-01-18,Active,2267.89,0.1829,0,0
ACC500650,CUST100433,Standard,23500,2023-12-13,Active,4778.84,0.2034,1,0
ACC502528,CUST101721,Standard,24700,2026-05-05,Active,5390.19,0.2182,2,0
ACC501384,CUST100934,Standard,10900,2026-07-17,Closed,886.65,0.0813,1,0
ACC502092,CUST101437,Secured,11200,2022-05-11,Active,7770.28,0.6938,1,0
ACC502795,CUST101903,Standard,20800,2025-11-12,Active,174.79,0.0084,1,0
ACC501512,CUST101022,Standard,19900,2021-09-07,Active,1032.33,0.0519,0,0
ACC500943,CUST100638,Secured,9300,2024-09-16,Active,6281.05,0.6754,2,0
ACC501657,CUST101130,Standard,23600,2021-12-26,Closed,4757.68,0.2016,0,0
ACC500830,CUST100562,Gold,24700,2025-09-05,Active,8842.34,0.358,2,0
ACC501786,CUST101220,Gold,13900,2020-02-11,Closed,6315.15,0.4543,3,1
ACC503376,CUST102304,Standard,22000,2020-12-20,Active,1142.79,0.0519,1,0
ACC502422,CUST101652,Gold,24600,2024-12-25,Active,9412.34,0.3826,0,0
ACC500212,CUST100146,Gold,14900,2025-05-08,Active,2161.16,0.145,1,0
ACC502214,CUST101512,Standard,14900,2016-01-21,Active,11230.89,0.7538,1,0
ACC501373,CUST100927,Secured,12600,2026-09-01,Active,942.87,0.0748,2,0
ACC502146,CUST101471,Platinum,12300,2022-12-20,Active,0.0,0.0,2,0
ACC500559,CUST100381,standard,19100,2026-03-22,Active,8111.71,0.4247,0,0
