application_id,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP000547,750,2,2,0,,0.0,39.1,101
APP000548,784,3,3,0,,8723.96,49.0,79
APP000549,753,0,1,0,,15351.74,11.5,59
APP000550,780,1,4,0,,19860.88,26.2,187
APP000551,643,0,6,0,,30776.91,27.9,144
APP000552,734,0,1,0,,3728.16,51.8,115
APP000553,732,2,6,0,,10693.19,5.8,74
APP000554,814,4,2,0,,11850.21,29.2,138
APP000555,617,3,5,0,,7125.32,33.4,127
APP000556,684,3,2,0,,23146.44,64.9,20
APP000557,558,3,3,2,15.0,24365.42,83.5,115
APP000558,742,1,6,0,,7736.29,3.8,55
APP000559,646,2,5,1,22.0,26852.9,76.1,95
APP000560,753,3,2,0,,9038.88,74.5,99
APP000561,713,2,0,0,,25567.54,43.9,164
APP000562,769,0,4,0,,17581.03,0.0,127
APP000563,557,1,2,3,9.0,32464.17,95.2,127
APP000564,685,4,2,0,,25208.28,71.8,118
APP000565,768,1,5,0,,7489.32,32.0,177
APP000566,735,2,2,1,14.0,34825.82,39.3,105
APP000567,868,1,3,0,,0.0,33.0,51
APP000568,592,4,1,0,,18394.45,42.6,152
APP000569,711,0,3,0,,13224.49,40.0,134
APP000570,680,5,2,0,,27554.46,54.2,101
APP000571,796,1,3,0,,21674.9,35.2,128
APP000572,653,3,1,1,6.0,29893.34,68.0,65
APP000573,489,2,8,0,,14111.71,34.4,132
APP000574,657,1,2,0,,24195.28,28.1,42
APP000575,645,1,2,1,38.0,31803.06,100.0,53
APP000576,772,0,4,0,,0.0,9.4,83
APP000577,701,1,3,0,,16683.58,16.6,126
APP000578,512,1,1,2,110.0,51702.06,95.1,54
APP000579,735,1,3,0,,16071.06,42.5,125
APP000580,833,1,4,0,,5514.23,57.2,97
APP000581,781,1,0,0,,8544.37,61.0,69
APP000582,676,3,4,0,,15361.47,22.4,3
APP000583,691,1,2,0,,21306.98,7.8,186
APP000584,771,1,5,0,,0.0,7.6,84
APP000585,601,2,3,0,,5947.69,60.2,80
APP000586,808,3,0,0,,17727.36,10.9,47
APP000587,624,1,3,0,,21363.2,28.8,52
APP000588,707,3,3,0,,16117.65,46.1,46
APP000589,624,1,4,0,,21950.95,49.3,55
APP000590,742,1,2,0,,14626.71,44.7,157
APP000591,815,0,4,0,,0.0,31.5,98
APP000592,740,1,1,0,,11658.09,28.8,90
APP000593,722,4,3,0,,23624.86,24.4,124
APP000594,702,1,5,0,,0.0,55.5,144
APP000595,675,1,3,0,,15094.5,35.9,121
APP000596,846,0,3,0,,5652.83,60.4,145
APP000597,627,0,1,0,,33228.55,30.5,142
APP000598,693,1,3,0,,18425.36,32.6,162
APP000599,710,1,1,0,,5602.07,61.8,113
APP000600,727,0,3,0,,15117.49,39.5,155
APP000601,703,3,1,1,86.0,25134.47,59.4,160
APP000602,703,1,5,0,,20895.91,57.6,145
APP000603,590,0,1,0,,26842.59,53.7,24
APP000604,617,1,4,0,,17996.25,85.5,181
APP000605,697,4,3,0,,6799.36,23.1,113
APP000606,653,2,3,0,,0.0,32.8,90
APP000607,646,3,2,0,,8012.61,45.4,160
APP000608,869,0,4,0,,6819.73,26.8,114
APP000609,842,0,4,0,,5036.44,32.5,115
APP000610,640,1,2,0,,955.77,37.1,49
APP000611,404,2,5,0,,18448.94,70.1,23
APP000612,683,2,2,0,,26430.46,25.0,146
APP000613,713,2,4,0,,9388.38,16.4,91
APP000614,639,0,2,1,36.0,14744.23,45.1,185
APP000615,653,1,2,0,,1829.33,32.5,175
APP000616,715,2,4,0,,13501.04,36.7,3
APP000617,691,1,5,0,,25607.86,92.4,129
APP000618,798,2,0,0,,24798.1,56.4,122
APP000619,756,1,4,0,,0.0,46.8,165
APP000620,787,0,3,0,,9731.47,67.7,120
APP000621,734,1,5,0,,0.0,14.4,82
APP000622,900,0,7,0,,0.0,16.4,159
APP000623,741,0,3,0,,7701.8,25.2,110
APP000624,770,2,5,0,,27900.84,31.6,76
APP000625,554,4,0,2,1.0,27540.32,93.5,97
APP000626,752,0,3,0,,4374.44,0.0,86
APP000627,575,2,5,3,14.0,26590.34,75.8,75
APP000628,707,1,3,0,,0.0,29.0,32
APP000629,663,0,2,0,,19748.31,20.6,126
APP000630,653,5,4,1,1.0,14163.82,23.0,120
APP000631,692,3,1,1,13.0,18519.59,87.1,189
APP000632,501,5,5,3,4.0,30018.37,81.8,96
APP000633,742,1,4,0,,28297.62,31.2,107
APP000634,530,2,5,0,,16460.18,57.1,139
APP000635,731,0,3,0,,10040.48,0.0,145
APP000636,810,0,3,0,,0.0,26.2,133
APP000637,739,2,2,0,,28474.19,49.1,88
APP000638,702,3,3,0,,37650.85,77.0,32
APP000639,818,0,3,0,,12866.63,22.4,107
APP000640,701,2,2,0,,28135.92,36.4,181
APP000641,717,0,4,0,,9059.95,36.5,112
APP000642,732,1,3,0,,33504.38,78.0,54
APP000643,592,5,5,0,,13509.47,54.8,30
APP000644,704,3,1,0,,11685.67,40.8,58
APP000645,705,3,4,0,,11952.56,20.9,124
APP000646,728,1,4,0,,18723.04,55.7,187
APP000647,770,1,1,0,,0.0,31.1,60
APP000648,759,5,6,0,,14829.94,76.9,53
APP000649,811,1,0,0,,12229.13,35.4,82
APP000650,900,2,1,0,,1305.75,27.1,104
APP000651,473,5,5,6,1.0,42073.82,100.0,60
APP000652,735,0,2,0,,0.0,16.9,104
APP000653,561,5,4,1,12.0,21420.53,68.1,36
APP000654,718,2,1,0,,3712.92,38.0,70
APP000655,900,0,5,0,,0.0,36.3,136
APP000656,730,1,5,0,,3903.71,51.8,110
APP000657,858,0,4,0,,8849.38,33.0,35
APP000658,712,0,3,0,,10617.73,32.2,201
APP000659,680,0,4,0,,0.0,15.6,47
APP000660,584,0,1,1,1.0,38506.96,79.8,104
APP000661,660,1,5,0,,12749.94,31.4,135
APP000662,827,3,3,0,,25483.3,41.7,102
APP000663,702,2,4,0,,4367.57,55.3,184
APP000664,694,1,5,0,,14834.84,61.9,99
APP000665,608,0,2,0,,14535.7,49.0,57
APP000666,664,2,5,0,,16780.99,53.0,45
APP000667,640,1,2,0,,17072.6,29.4,53
APP000668,631,2,1,0,,9826.75,9.1,56
APP000669,694,5,6,0,,21163.48,71.9,34
APP000670,600,1,2,1,20.0,23052.6,89.8,92
APP000671,720,1,5,0,,16649.55,25.3,152
APP000672,527,3,2,0,,23847.79,100.0,59
APP000673,498,4,2,2,1.0,32908.91,100.0,127
APP000674,840,2,3,0,,24606.47,58.8,89
APP000675,746,0,6,0,,0.0,30.2,99
APP000676,736,1,6,0,,10276.0,14.1,114
APP000677,861,1,5,0,,0.0,40.2,74
APP000678,618,3,4,0,,13519.61,52.7,81
APP000679,808,0,4,0,,0.0,19.6,159
APP000680,586,2,3,2,1.0,30437.43,92.5,93
APP000681,881,1,2,0,,0.0,0.0,53
APP000682,778,1,2,0,,13788.19,23.2,116
APP000683,786,2,0,0,,30.43,46.0,35
APP000684,805,1,3,0,,8093.39,17.3,75
APP000685,790,2,4,0,,10882.43,30.7,142
APP000686,693,1,3,0,,15600.21,4.5,140
APP000687,792,1,5,0,,18856.46,21.8,118
APP000688,846,0,6,0,,6282.84,11.1,125
APP000689,565,1,7,0,,27809.3,61.3,109
APP000690,648,5,4,0,,4106.26,34.1,108
APP000691,751,2,1,0,,5355.8,39.7,81
APP000692,722,3,1,0,,1623.35,0.5,100
APP000693,841,1,7,0,,0.0,19.6,130
APP000694,488,3,3,1,2.0,18403.39,51.1,127
APP000695,596,5,1,1,24.0,42469.62,90.8,69
APP000696,706,1,4,0,,13229.97,46.1,98
APP000697,712,4,1,0,,16292.79,56.6,32
APP000698,678,1,3,0,,28589.32,22.4,60
APP000699,742,1,3,0,,38129.6,41.4,116
APP000700,657,3,5,1,70.0,10906.36,89.4,97
APP000701,857,2,1,0,,6764.95,38.1,82
APP000702,726,1,7,0,,10767.44,0.3,84
APP000703,640,8,6,0,,28122.5,33.4,62
APP000704,684,4,1,0,,26051.33,77.6,141
APP000705,655,2,2,0,,32923.0,73.7,104
APP000706,761,1,6,0,,18028.7,40.6,115
APP000707,900,1,11,0,,0.0,11.2,96
APP000708,713,1,5,1,28.0,25261.5,25.3,39
APP000709,686,3,4,0,,25523.96,81.0,89
APP000710,900,1,9,0,,0.0,0.0,104
APP000711,720,1,4,0,,8281.33,66.0,134
APP000712,762,1,5,0,,0.0,46.1,75
APP000713,799,0,2,0,,16034.15,0.0,92
APP000714,685,1,1,0,,4198.92,21.4,48
APP000715,809,1,10,0,,0.0,41.0,135
APP000716,850,1,7,0,,0.0,28.7,8
APP000717,847,0,2,0,,0.0,0.0,92
APP000718,727,0,3,0,,4690.73,46.5,101
APP000719,685,0,4,0,,25809.96,55.0,98
APP000720,824,0,4,0,,0.0,38.9,185
APP000721,768,1,5,0,,18560.51,30.0,114
APP000722,850,0,1,0,,7484.07,32.5,41
APP000723,733,2,6,0,,27352.69,35.8,96
APP000724,666,2,1,0,,12545.08,56.3,106
APP000725,806,1,4,0,,8178.77,32.1,138
APP000726,795,1,6,0,,7199.79,50.8,80
APP000727,686,1,5,0,,8053.27,66.5,102
APP000728,527,6,2,1,29.0,28399.1,81.7,66
APP000729,760,3,1,1,33.0,21515.11,55.1,97
APP000730,639,0,1,0,,21877.98,5.4,97
APP000731,726,1,3,0,,0.0,23.8,89
APP000732,784,0,6,0,,8284.05,48.4,25
APP000733,752,2,5,0,,6107.4,24.5,80
APP000734,697,0,8,0,,12489.96,85.6,28
APP000735,827,2,2,0,,7926.49,72.6,48
APP000736,661,1,0,1,7.0,11131.43,28.0,116
APP000737,745,0,5,0,,0.0,37.5,142
APP000738,743,0,4,0,,16558.64,0.0,166
APP000739,675,2,3,2,12.0,36236.51,52.1,119
APP000740,810,3,5,0,,24249.33,15.1,177
APP000741,695,3,1,0,,15237.84,71.3,158
APP000742,752,0,6,0,,9428.9,66.1,129
APP000743,646,5,1,2,1.0,13621.75,80.8,139
APP000744,761,1,4,0,,13710.97,55.7,82
APP000745,692,0,1,0,,32506.09,29.3,133
APP000746,729,1,0,0,,28684.08,23.1,83
APP000747,780,0,8,0,,16149.44,39.1,3
APP000748,633,4,3,0,,24679.99,13.6,93
APP000749,635,2,1,0,,14652.93,49.0,3
APP000750,816,3,5,0,,11935.62,41.1,48
APP000751,819,0,4,0,,20175.76,32.4,49
APP000752,675,2,3,1,6.0,20777.53,88.0,49
APP000753,700,1,2,0,,15746.29,28.4,95
APP000754,601,2,2,1,66.0,11673.66,70.3,116
APP000755,558,1,3,4,9.0,33645.26,86.8,34
APP000756,695,0,1,0,,24645.54,5.8,210
APP000757,863,2,4,0,,10892.22,1.5,77
APP000758,764,1,2,0,,0.0,0.0,130
APP000759,757,4,4,0,,2897.35,0.9,79
APP000760,787,1,1,0,,515.64,79.6,168
APP000761,726,1,1,0,,20122.4,34.9,106
APP000762,809,1,1,0,,1544.23,0.0,106
APP000763,612,2,1,0,,16415.0,55.6,124
APP000764,638,0,2,0,,28985.28,83.9,106
APP000765,631,4,5,0,,18985.5,85.8,154
APP000766,604,3,1,0,,40835.96,54.6,130
APP000767,595,7,5,1,10.0,26543.48,40.0,152
APP000768,760,3,8,0,,0.0,19.5,142
APP000769,711,0,3,0,,16144.85,29.1,68
APP000770,699,1,3,1,53.0,8415.35,73.8,227
APP000771,829,0,3,0,,8902.96,20.4,217
APP000772,801,1,8,0,,21497.76,100.0,113
APP000773,835,0,5,0,,0.0,0.0,142
APP000774,649,2,1,0,,10791.87,15.1,124
APP000775,705,0,2,0,,23172.25,50.0,16
APP000776,572,4,3,0,,37150.36,46.7,141
APP000777,651,1,4,0,,9882.19,17.8,103
APP000778,718,1,2,0,,10946.11,34.7,110
APP000779,851,1,5,0,,0.0,18.8,96
APP000780,784,1,1,0,,0.0,16.6,123
APP000781,729,0,5,0,,10714.46,38.1,106
APP000782,737,2,5,0,,2209.47,32.1,151
APP000783,689,2,2,0,,10613.07,98.7,128
APP000784,616,1,2,0,,0.0,40.2,107
APP000785,818,0,4,0,,27897.36,32.1,102
APP000786,573,6,3,3,52.0,29051.54,63.1,152
APP000787,526,2,2,3,26.0,34025.57,44.4,71
APP000788,586,8,2,1,11.0,23410.58,68.4,116
APP000789,706,2,5,0,,24787.35,80.9,121
APP000790,576,6,6,1,6.0,37497.93,96.1,54
APP000791,715,2,4,0,,3153.86,49.1,152
APP000792,675,5,2,0,,3954.03,54.4,136
APP000793,717,2,5,0,,8620.64,69.0,101
APP000794,746,3,4,0,,13408.82,46.8,108
APP000795,718,1,4,0,,13319.96,64.8,136
APP000796,576,1,4,0,,24182.9,85.8,11
APP000797,644,1,6,0,,3905.45,41.7,17
APP000798,653,4,3,0,,9617.42,33.0,74
APP000799,779,1,3,0,,25303.64,37.9,125
APP000800,837,3,2,0,,0.0,50.4,74
APP000801,654,2,3,0,,9396.14,50.8,3
APP000802,589,4,4,0,,23215.06,50.7,175
APP000803,686,4,3,0,,23814.29,47.3,63
APP000804,685,2,4,0,,13058.33,31.5,144
APP000805,701,0,8,0,,0.0,6.5,19
APP000806,533,3,0,0,,26078.16,42.6,95
APP000807,580,2,3,0,,19828.79,37.7,129
APP000808,570,2,1,0,,24069.12,43.2,79
APP000809,579,2,3,0,,17327.34,22.0,124
APP000810,828,0,6,0,,6063.4,26.1,116
APP000811,753,0,3,0,,22839.46,49.4,144
APP000812,564,7,3,2,26.0,48734.25,73.9,133
APP000813,754,2,3,0,,3393.19,63.9,27
APP000814,737,3,3,0,,31099.91,59.8,133
APP000815,662,1,1,0,,26990.61,7.1,69
APP000816,717,1,5,0,,12928.09,18.2,80
APP000817,656,2,5,0,,22924.15,79.1,58
APP000818,590,3,1,0,,22026.0,45.2,128
APP000819,850,1,2,0,,0.0,50.1,155
APP000820,824,2,14,0,,0.0,13.9,84
APP000821,841,0,2,0,,15459.84,0.0,67
APP000822,718,0,3,0,,3628.01,0.0,94
APP000823,738,2,4,0,,3078.83,16.2,63
APP000824,728,2,3,0,,1160.22,57.1,123
APP000825,771,0,4,0,,30658.51,35.6,200
APP000826,732,3,2,0,,12910.73,60.1,80
APP000827,793,0,4,0,,0.0,59.4,141
APP000828,673,2,4,0,,5575.93,47.9,146
APP000829,687,6,1,0,,17028.15,31.5,120
APP000830,695,0,3,0,,19492.31,48.4,65
APP000831,689,0,1,0,,16212.29,52.5,40
APP000832,724,2,5,0,,0.0,0.0,42
APP000833,636,1,1,0,,3313.69,29.1,22
APP000834,557,2,5,0,,26716.54,72.4,111
APP000835,589,0,1,1,20.0,301.01,54.5,119
APP000836,718,1,6,0,,0.0,52.0,91
APP000837,718,3,3,0,,0.0,39.5,95
APP000838,704,1,1,0,,16655.19,42.5,68
APP000839,776,2,5,0,,12247.45,24.1,172
APP000840,786,0,4,0,,19442.07,54.1,57
APP000841,741,1,4,0,,1737.4,35.1,112
APP000842,815,1,7,0,,3076.33,44.5,12
APP000843,731,1,4,0,,35593.28,76.9,120
APP000844,719,1,6,0,,23106.42,29.8,135
APP000845,736,3,5,0,,1116.71,24.1,106
APP000846,737,1,2,0,,0.0,24.8,71
APP000847,645,1,2,0,,21171.85,41.7,156
APP000848,674,1,2,0,,20033.33,51.8,137
APP000849,769,1,5,0,,5896.66,37.7,41
APP000850,701,0,1,0,,2466.13,17.3,90
APP000851,655,4,5,0,,19018.97,47.2,80
APP000852,784,2,6,0,,16069.42,35.2,100
APP000853,654,0,2,0,,26767.41,34.9,99
APP000854,761,3,7,0,,7346.02,0.2,110
APP000855,632,2,4,0,,13840.51,66.7,158
APP000856,766,2,2,0,,297.92,23.7,21
APP000857,672,2,2,0,,17861.24,73.2,102
APP000858,676,1,4,0,,9411.39,8.1,60
APP000859,749,0,2,0,,16388.17,35.5,65
APP000860,722,0,5,0,,11800.28,30.3,104
APP000861,661,2,4,0,,18576.5,43.5,85
APP000862,724,3,10,0,,15.31,64.4,115
APP000863,649,6,1,0,,32462.72,43.4,90
APP000864,651,0,4,0,,16971.29,53.0,108
APP000865,868,1,6,0,,0.0,58.0,121
APP000866,645,1,3,0,,28921.32,79.2,89
APP000867,584,5,2,0,,26191.78,44.8,93
APP000868,754,0,3,0,,0.0,50.7,77
APP000869,812,1,5,0,,0.0,19.2,105
APP000870,786,0,6,0,,20693.44,24.9,128
APP000871,593,5,6,0,,6275.74,54.5,96
APP000872,653,1,4,0,,9560.42,65.4,68
APP000873,851,0,6,0,,0.0,8.4,37
APP000874,767,0,4,0,,283.31,38.8,43
APP000875,707,2,1,0,,16327.0,37.0,198
APP000876,718,1,3,0,,2191.22,46.0,161
APP000877,642,3,3,0,,20888.88,64.8,92
APP000878,834,1,6,0,,8661.04,27.9,133
APP000879,524,5,2,1,14.0,33590.23,70.7,168
APP000880,526,5,0,1,19.0,36394.64,76.4,75
APP000881,858,0,5,0,,19929.61,35.5,183
APP000882,619,7,5,1,6.0,15014.15,87.1,63
APP000883,770,1,1,0,,24750.62,19.9,73
APP000884,825,1,5,0,,9812.11,0.0,122
APP000885,714,0,3,0,,28326.77,53.9,74
APP000886,713,1,2,0,,6658.66,70.3,125
APP000887,731,2,8,0,,15507.11,52.6,65
APP000888,873,1,2,0,,4791.89,23.7,93
APP000889,746,1,3,0,,5329.11,49.2,71
APP000890,699,1,6,0,,18248.7,48.8,130
APP000891,740,2,2,0,,18502.97,47.0,39
APP000892,629,2,3,0,,1018.84,8.7,114
APP000893,485,3,1,0,,30840.21,12.1,123
APP000894,734,3,3,0,,6994.96,26.7,150
APP000895,756,1,4,0,,27040.75,41.2,103
APP000896,688,1,4,0,,15731.64,43.0,44
APP000897,848,1,10,0,,0.0,14.0,116
APP000898,668,2,1,0,,27901.53,43.5,141
APP000899,609,0,3,2,6.0,40735.66,75.3,162
APP000900,676,2,5,0,,4026.58,19.5,94
APP000901,766,2,4,0,,9059.77,4.6,143
APP000902,712,0,3,0,,7555.29,57.2,50
APP000903,482,3,7,0,,49876.21,100.0,41
APP000904,600,2,7,1,46.0,8101.77,46.4,124
APP000905,788,0,3,0,,10148.12,31.0,119
APP000906,753,0,1,0,,22228.61,54.7,80
APP000907,845,1,4,0,,7150.96,14.4,103
APP000908,550,3,2,4,30.0,21506.36,70.7,34
APP000909,767,4,5,0,,9072.2,30.1,3
APP000910,484,1,6,2,9.0,25467.62,93.3,146
APP000911,658,5,1,0,,19788.84,100.0,56
APP000912,731,1,2,0,,4555.05,23.6,98
APP000913,681,2,3,0,,26695.64,79.0,134
APP000914,697,0,3,0,,8945.6,38.1,127
APP000915,709,0,1,0,,8184.83,36.4,103
APP000916,552,2,0,0,,0.0,93.1,104
APP000917,860,2,7,0,,0.0,52.0,107
APP000918,727,1,3,0,,15895.04,37.4,89
APP000919,686,3,2,2,14.0,41036.56,26.9,69
APP000920,799,0,3,0,,10211.32,0.0,64
APP000921,726,0,2,0,,7224.37,17.7,168
APP000922,616,6,5,0,,30811.66,54.4,46
APP000923,674,1,3,0,,21604.51,40.3,3
APP000924,782,3,1,0,,0.0,0.0,14
APP000925,612,5,2,0,,17672.56,64.4,54
APP000926,661,1,1,0,,33051.42,29.9,92
APP000927,900,1,7,0,,2396.41,2.4,208
APP000928,815,2,1,0,,12868.55,42.4,147
APP000929,664,0,2,0,,0.0,8.4,94
APP000930,715,3,1,0,,21980.83,44.2,44
APP000931,692,0,6,0,,18911.24,100.0,59
APP000932,635,3,2,0,,12844.94,44.9,106
APP000933,830,2,6,0,,0.0,64.6,88
APP000934,695,1,1,0,,7224.66,72.8,129
APP000935,782,1,6,0,,9234.7,29.8,94
APP000936,583,1,3,0,,36474.79,89.8,54
APP000937,706,4,5,0,,0.0,20.1,94
APP000938,747,0,4,0,,24794.87,17.2,113
APP000939,634,0,2,0,,26846.82,35.5,14
APP000940,631,9,3,0,,37204.08,79.9,3
APP000941,576,2,1,0,,16100.48,52.3,91
APP000942,715,2,7,0,,22484.01,41.1,155
APP000943,471,5,7,3,26.0,23300.91,92.2,128
APP000944,773,1,2,0,,4267.17,49.6,120
APP000945,718,0,4,0,,21040.42,35.1,63
APP000946,823,2,7,0,,0.0,42.3,95
APP000947,610,1,1,0,,13402.24,64.3,131
APP000948,696,0,5,0,,10044.48,60.7,134
APP000949,670,1,3,0,,5309.69,44.0,65
APP000950,585,3,4,0,,18506.74,59.2,158
APP000951,707,1,6,0,,4698.9,67.5,86
APP000952,653,3,4,0,,15451.46,65.0,72
APP000953,685,0,3,0,,28571.77,79.8,48
APP000954,812,3,3,0,,12481.79,18.8,151
APP000955,719,2,3,0,,4924.48,19.6,136
APP000956,750,3,7,0,,24775.44,21.7,82
APP000957,776,4,5,0,,23178.77,21.2,51
APP000958,656,3,2,0,,12529.06,47.7,28
APP000959,589,4,5,1,17.0,22770.11,72.6,151
APP000960,549,7,3,1,18.0,42297.58,83.2,3
APP000961,847,1,8,0,,6295.69,0.0,136
APP000962,715,2,1,0,,18372.42,30.8,85
APP000963,630,0,2,0,,0.0,43.9,107
APP000964,588,4,2,0,,7646.9,48.8,59
APP000965,658,0,7,0,,11048.43,19.6,132
APP000966,765,3,6,0,,3894.28,50.5,138
APP000967,779,2,2,0,,0.0,27.8,95
APP000968,724,5,8,0,,11053.87,31.8,83
APP000969,742,0,7,0,,17240.48,47.1,29
APP000970,767,3,4,0,,0.0,42.8,98
APP000971,793,0,5,0,,0.0,55.9,71
APP000972,679,0,1,0,,5867.94,18.8,110
APP000973,760,0,4,0,,35794.81,14.3,167
APP000974,721,0,2,0,,23475.35,19.5,81
APP000975,711,1,3,0,,10189.01,69.0,162
APP000976,694,3,0,0,,16578.41,57.3,3
APP000977,771,2,8,0,,0.0,36.2,72
APP000978,756,1,4,0,,25246.59,21.7,138
APP000979,604,7,3,1,18.0,24573.95,68.2,173
APP000980,709,1,4,0,,2462.4,79.2,154
APP000981,647,1,2,0,,15389.92,45.5,135
APP000982,781,0,3,0,,0.0,58.8,3
APP000983,812,0,3,0,,7380.09,49.6,75
APP000984,844,2,4,0,,9858.05,36.8,104
APP000985,703,2,1,0,,3967.93,36.5,77
APP000986,792,1,2,0,,20714.84,41.1,32
APP000987,669,1,7,0,,2073.63,0.0,45
APP000988,685,6,0,1,33.0,10626.45,41.3,45
APP000989,707,2,6,0,,9203.52,39.7,126
APP000990,703,1,4,0,,0.0,68.8,100
APP000991,613,0,4,0,,27231.92,41.6,135
APP000992,556,4,4,1,1.0,31879.62,84.3,86
APP000993,687,2,5,0,,21098.09,28.6,89
APP000994,691,2,3,0,,5490.81,64.5,126
APP000995,750,0,2,0,,0.0,16.2,99
APP000996,682,1,1,0,,3101.68,61.5,111
APP000997,785,2,1,0,,5127.34,29.2,29
APP000998,692,3,4,0,,13399.17,51.4,179
APP000999,722,2,1,0,,7490.91,10.3,88
APP001000,611,3,2,0,,18700.65,56.0,171
APP001001,759,2,2,0,,484.85,1.1,21
APP001002,698,1,2,0,,13514.0,39.4,146
APP001003,637,2,2,0,,28753.33,65.3,60
APP001004,729,0,3,0,,8892.18,21.5,12
APP001005,703,3,5,0,,6088.28,35.5,10
APP001006,612,1,3,0,,5080.95,10.2,81
APP001007,762,3,2,0,,22521.24,73.0,74
APP001008,681,3,1,0,,11392.2,39.7,19
APP001009,789,3,5,1,7.0,26251.08,51.4,85
APP001010,669,3,2,0,,16787.64,52.5,128
APP001011,806,1,3,0,,12054.12,35.2,113
APP001012,733,0,5,0,,10185.91,0.2,70
APP001013,686,3,5,0,,30622.71,53.7,135
APP001014,773,1,3,0,,6330.58,2.3,203
APP001015,736,1,5,0,,15970.78,25.4,85
APP001016,697,0,4,0,,1128.92,76.2,131
APP001017,802,0,7,0,,2802.07,93.0,130
APP001018,645,3,5,0,,15724.67,68.0,41
APP001019,646,1,5,0,,12331.64,34.2,82
APP001020,678,2,5,0,,30877.95,41.4,104
APP001021,548,2,3,0,,24020.78,40.2,152
APP001022,671,2,2,0,,13240.49,74.2,141
APP001023,717,0,6,0,,28018.21,51.7,108
APP001024,762,0,2,0,,17123.85,47.4,108
APP001025,646,0,3,0,,35.01,45.6,137
APP001026,579,4,5,3,2.0,36923.92,100.0,33
APP001027,628,1,3,0,,11072.09,57.5,150
APP001028,657,5,6,1,1.0,47245.4,53.4,93
APP001029,787,1,5,0,,0.0,0.0,150
APP001030,608,3,2,0,,32230.15,71.9,71
APP001031,855,0,5,0,,20630.86,35.1,67
APP001032,618,1,2,0,,23773.71,20.9,55
APP001033,688,3,2,0,,17408.01,60.7,83
APP001034,688,2,5,0,,23606.99,71.6,93
APP001035,795,3,4,0,,5377.54,0.0,61
APP001036,693,0,5,0,,5140.99,63.7,64
APP001037,489,5,2,1,49.0,37670.46,65.0,100
APP001038,746,2,9,0,,17800.47,39.1,128
APP001039,752,2,3,0,,30645.87,54.8,148
APP001040,642,0,4,0,,16542.85,34.1,129
APP001041,786,2,3,0,,0.0,21.6,155
APP001042,706,0,7,0,,28030.91,53.6,96
APP001043,625,2,3,0,,12251.93,57.2,184
APP001044,707,0,5,0,,18758.17,46.9,19
APP001045,833,1,2,0,,20444.86,61.4,66
APP001046,782,3,2,0,,6717.12,43.4,140
APP001047,774,1,4,0,,6006.71,40.1,81
APP001048,896,0,6,0,,0.0,0.0,44
APP001049,664,2,2,0,,17996.67,67.3,125
APP001050,830,1,1,0,,2160.41,47.3,3
APP001051,732,3,2,0,,17714.38,29.2,29
APP001052,728,0,3,0,,0.0,52.9,118
APP001053,662,3,3,0,,16623.2,66.1,145
APP001054,893,2,5,0,,4464.58,17.1,106
APP001055,822,0,2,0,,15674.43,73.2,101
APP001056,614,4,2,1,1.0,38302.89,100.0,133
APP001057,663,0,3,0,,0.0,12.9,16
APP001058,688,0,0,1,27.0,22142.93,36.8,64
APP001059,839,0,8,0,,3660.75,58.7,26
APP001060,593,7,2,2,63.0,20093.39,86.3,157
APP001061,703,0,1,0,,10879.23,15.1,40
APP001062,698,0,1,0,,15515.84,49.5,120
APP001063,733,2,2,0,,9715.56,4.1,192
APP001064,774,1,2,0,,14090.03,20.0,160
APP001065,696,1,5,0,,17396.42,60.3,15
APP001066,837,0,3,0,,0.0,17.1,3
APP001067,626,8,2,0,,29354.92,35.0,92
APP001068,664,1,5,0,,8372.48,72.4,167
APP001069,782,0,5,0,,15607.11,82.0,91
APP001070,599,3,0,2,1.0,35740.6,83.8,91
APP001071,569,7,2,0,,25090.78,52.7,137
APP001072,658,2,3,2,5.0,34744.44,74.8,111
APP001073,512,6,2,3,3.0,20643.83,46.9,118
APP001074,854,3,3,0,,10949.96,33.7,100
APP001075,666,2,4,1,17.0,33750.03,96.7,15
APP001076,440,3,3,1,28.0,34559.32,32.2,55
APP001077,727,2,0,0,,14534.56,12.7,83
APP001078,718,0,1,0,,31177.34,23.8,113
APP001079,809,1,3,0,,0.0,32.0,128
APP001080,629,4,2,0,,30826.02,62.6,37
APP001081,770,1,3,0,,0.0,29.1,137
APP001082,547,6,3,1,2.0,32585.11,94.4,151
APP001083,610,2,3,1,13.0,36013.55,66.8,36
APP001084,720,2,5,0,,0.0,49.5,154
APP001085,752,1,0,0,,5112.23,0.0,186
APP001086,753,1,4,0,,27977.28,52.7,161
APP001087,729,1,4,0,,2263.56,11.1,84
APP001088,768,5,4,0,,7734.11,42.6,63
APP001089,715,0,4,0,,13525.81,49.7,50
APP001090,754,1,1,0,,7219.1,19.0,130
APP001091,729,0,5,0,,13719.39,19.8,87
APP001092,634,1,2,0,,15657.86,27.8,133
APP001093,636,1,2,0,,27719.54,24.3,39
APP001094,650,3,2,0,,19015.96,80.2,82
APP001095,747,3,4,0,,3643.52,0.0,92
APP001096,601,6,3,2,13.0,28761.77,75.1,84
APP001097,698,1,1,0,,19784.98,72.1,99
